2019.01	2019.02	2019.03	2019.04	2019.05	2019.06	2019.07	2019.08	2019.09	2019.10	2019.11	2019.12	2020.01	2020.02	2020.03	2020.04	2020.05	2020.06	2020.07	2020.08	2020.09	2020.10	2020.11	2020.12	2021.01	2021.02	2021.03	2021.04	2021.05	2021.06	2021.07	2021.08	2021.09	2021.10	2021.11	2021.12	2022.01	2022.02	2022.03	2022.04	2022.05	2022.06	2022.07	2022.08	2022.09	2022.10	2022.11	2022.12	2023.01	2023.02	2023.03	2023.04	2023.05	2023.06	2023.07	2023.08	2023.09	2023.10	2023.11	2023.12	2024.01	2024.02	2024.03	2024.04	2024.05	2024.06	2024.07	2024.08	2024.09	2024.10	2024.11	2024.12	2025.1	2025.2	2025.3
1443173395	1321699929	1265149876	1394831077	1331644027	1321771952	1392961787	1302397948	1204727218	1293137200	1298099728	1597271802	1402081665	1315256463	1493213395	1562971085	1350280571	1265462498	1411104152	1246695466	1261650362	1215691527	1252477194	1626540428	1525045405	1315487914	1625134083	1505228205	1450388658	1390241302	1361943480	1211514270	1141101835	1191390563	1585399893	2721163288	1185005178	1123981689	1315684420	1272067739	1191212000	1109811738	1126368010	1076706280	1068486070	1134652521	1137457296	1143699369	1117355908	1153784474	1267756376	1211205108	1182178404	1145335426	1185717368	1187330170	1132269425	1134521259	1151909333	1215197876	1138129355	1126030280	1204666130	1208322460	1087738185	1074836577	1077477769	1060480477	1029598949	1072436595	1071755397	1107634279	1042103949	1083013040	1001901409
1161711579	964847018	1280745572	2368137712	2163148913	2163148913	4515060	0	0	1545732074	1872591105	0	1274291636	1165251810	1330481224	1901878626	2342565647	2340635859	1928356859	1689053063	1595108546	1498999578	1592200387	1761474034	1417957965	1360623288	1729803829	1627080572	1732356351	2032294496	1736480237	1476632871	1336466350	961946678	1119427986	908051031	653201913	597885859	472472084	546989266	757818914	657744431	676374985	685064843	806285817	630518361	682585962	735404543	586476911	624804205	627217367	579226590	657155935	832656350	853470176	1019172177	775783467	750087113	731884171	934194172	864132112	609500999	603170416	677145934	771336319	672669782	921214095	696555043	536689740	522850059	630187613	566241021	387907171	502062393	582405894
435021104	431963933	530578879	1547054031	1842391330	1842391330	1524230275	982381096	820271737	1965680781	1694153252	951204470	582614113	405413662	369195737	700470556	206943908	526527276	498174564	369177834	529587976	352131557	297143407	558844613	68843165	139268620	137119130	141819891	257645341	425334797	384506312	881354115	275338760	285804866	237174991	259802635	1455297317	594608063	1940015869	1156423460	779165541	852598819	559776818	1333948619	2488351264	586718054	470653990	429375852	3150031905	1912839246	1047102230	1026391902	1080353632	684774435	846078602	1160106419	665936586	653723933	650957869	478542075	590991845	915060595	913725591	475751696	785432358	1281708197	1028699760	815761191	779629119	681054080	830965228	667634185	2760910204	3551057619	1441135463
70191774	65448300	74911347	62662701	58688359	56456330	59075395	56757090	53108226	48418807	64516139	81645745	84311731	70690183	51571505	63968084	121105825	78989351	58427358	40561223	44510118	73792716	67474181	94523471	66951431	66078224	69295873	100135453	56370548	49462625	46457630	46229939	46504013	69629119	65125708	86905687	95866328	58801980	57811398	56958281	54961891	45264183	46340663	37529802	38382431	66246846	60905672	73887741	80522487	42836104	43886773	43289184	44492014	42052447	41960934	40131363	40993926	61793033	55551340	65242459	80899926	51019059	56840939	55917027	53800824	48113765	53305226	48618151	45465598	67746290	63469056	60455034	90283306	53013191	45536404
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96775000	48335843	169626347	98623243	134261713	152380687	178131341	216066142	326523779	200669934	354475531	380638890	293155037	330964631	380577120	284940219	356545888	291540611	264697038	219485132	204716140	182361232	181683979	124220523	124227907	113285889	98388734	92254343	94644052	175894293	148114088	105414020	111406101	196928085	113033137	107726955	123177953	177085221	120924044	131065803	111179109	100509019	287823355
42944248	40441344	46964088	59277693	82488868	60827457	72016732	94768470	83941532	82267639	9094128	10010640	7073977	8555921	25206642	7814268	36417559	17991171	26493387	15661394	25505418	14842730	15808162	14385553	7266092	14003269	22014934	33612713	18485173	10689047	10362869	24361370	31090816	13177019	17365330	26007170	200547655	177301976	196870198	284432564	151797522	214395256	236833870	178825226	288703305	182083377	221292872	198703392	218065539	345680573	235380659	213683376	212065022	205922391	386151562	229141793	213874933	368694451	367681798	167185182	230503785	373237322	543348594	297267723	255821410	224249447	230566717	251459151	266989966	272701745	214500089	242593845	252829948	255728756	1158270855
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	256980547	149424795	156189173	397470081	138443914	209934704	76983071	424670797	277149509	240696680	306614952	241559205	481310258	322425388	376493396	431835578	304103051	418627298	514115909	159122729	311902567	288158897	305095827	245076366	291315694	638811630	676976153	713686178	244889667	119472826	-14617240	262191787	207114672	481091235	432278460	247780650	432914110	466283702	411036202	415071087	430693875	436152323	320887931	514158168	394902047	358379715	367436021	108109160	485993949	403444559	341715053
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	965345653	0	0	223937527	0	0	-923602682	0	0	0	0	0	129132006	0	0	0	0	0	1051635973	0	0	0	0	0	0	0	0	0	0	0	39254830	0	0	0	0	0	0	0	0	0	0	0	600920898	0	0	-615667956
1175424797	1096093519	1284885806	1394059372	1369879186	1435356293	1530761272	1398114647	1497567558	1541905470	1497581852	1625737067	1637076192	1499517991	1648931850	1774942852	1689926764	1730034943	1769696472	1665765548	1750561107	1833601768	1750110234	1741610531	1814668422	1712705641	1940060626	1907152575	1823331696	1917278725	1886240702	1790307373	1883297031	1874005067	1848014548	1944870737	1850432982	1741971048	1826562129	1981202559	1943376711	1937822995	1934644981	1814315847	1845929201	1836929970	1904922203	1906126655	1903817443	1911971274	1946703208	1924936784	1814923747	1852402561	1867101424	1795003747	1777642946	1812126101	1797421077	1854544528	1919197015	1751986560	1828620772	1817506561	1784903522	1739634201	1827347279	1717051800	1589670496	1629962719	1625098485	1716719325	1676355361	1644620894	1607821717
1804216864	1827234285	1872698977	1842572360	1938994711	1969514270	1997266193	2011531158	2028454697	2044611864	2063147308	2087904110	2112740058	2136182466	2156780834	2173318786	2189121490	2206356285	2216820270	2226404053	2242629578	2259589756	2279065683	2295157600	2299514791	2305259459	2334769110	2343418418	2350140171	2352240582	2346055789	2337617536	2329888252	2342940413	2342209424	2348694033	2344183999	2347329732	2353049478	2348626766	2355322504	2361846351	2371898994	2392534379	2371335739	2385875994	2394595741	2406313765	2417709884	2432333788	2442976783	2464456376	2466712019	2488941804	2502816953	2511346141	2511676227	2513332520	2513402463	2523029450	2526031823	2522034831	2511105304	2512420450	2508871795	2513347974	2520227030	2514368829	2521283784	2519162112	2517213417	2511673177	2505746312	2499501815	2495645048
261249952	216991566	282818697	298787092	384033271	314505999	483284470	443379876	483216506	528453661	529025712	449253974	477796079	461040173	441032388	437553359	472343606	539493356	552056733	423246012	476408821	378573675	437788392	669977666	680753731	559291379	571450987	594324225	439795490	477026280	462374860	403750838	313651235	303033863	345020023	324010565	333269890	348052952	500886624	342278206	306188585	299620827	369827212	407193479	400598906	327029130	346956071	341128026	346283390	348781155	379659434	286216263	225185728	260692973	268162437	287961168	224382552	228643042	226300910	235751094	252516653	225863774	251131627	248379377	219598095	211250095	261217778	246984431	208669221	191160767	145583993	168959389	168435474	170602612	188722698
2476890820	2302099390	2728230061	3716412635	3918313066	3900163611	3958940527	3249384093	3421130801	3561762959	4003579854	4185925383	2921650651	3449939874	3358610959	3265714043	3454972674	3855934013	3970115428	3381227818	3564099267	3417063049	3359956164	3754072640	3047545970	3014629974	3210194924	3358972370	3340986090	3710696756	3856442124	3601689669	3468665738	3299645097	3563145832	3816880122	3130670349	3397451439	3429148261	3414098973	3714377795	3335110391	3576319141	3540382944	3277267775	3754913909	3444825451	3434073304	3584611685	3565507044	3472053632	3688404325	3858367817	3568344989	3398104536	3956599660	3571254703	3413063513	3604872796	3413493164	3527391312	3428652686	3313375455	3589276043	3572009066	3594536929	3555470116	3597584549	3982504042	3429747611	3803889700	3388404518	3836888997	3545448472	3792951211
94152599	117589965	166586408	146465390	150180884	113522751	76373939	66816054	54790880	117505014	90629458	110232876	60388008	75044637	94548784	97603666	144715075	201172810	155395034	47636669	45355402	37829584	26383159	59199216	2499653108	2504099037	2698364065	2882857655	2869035499	3223566235	3096493498	2839467615	2853627801	2554921842	2769776088	3167015584	19360569	18476446	18161368	18305295	23906270	22569593	20124832	21003195	16908118	20653500	21057991	21082787	13367937	16282773	18203257	15808662	15694989	17555108	18523160	8737619	7897419	21313912	6838789	6485537	8554391	6117931	6197553	6017346	6294335	5996243	6932502	10761152	4666423	4062515	3620325	3815084	3479987	30653763	16064192
2055147387	1844005436	2121201960	3067975060	3295336011	3390819917	3330889719	2698145244	2860411102	3016811710	3319328207	3475728378	2475777741	2998280414	2833599701	2715156341	2868602452	3169529470	3318632125	2840143412	2966213756	2893350950	2850317898	3196339561	32347288	33661546	38351610	36646159	31048380	22802518	28942637	22771241	22177216	24806786	27731027	27977380	2362849939	2596878233	2748485377	2611297518	2894300560	2653363816	2689202109	2681042907	2553929897	2908146878	2575525847	2715242405	2717482398	2728616083	2837754059	2892778965	3055384663	2782017274	2773240053	3261276346	2788707454	2847396227	2937648506	2835012807	2745570280	2658766268	2677657545	2828063095	2831630324	2880525992	2913065931	2874563005	3277284910	2850341698	3079820418	2786498389	3002819315	2714749026	3008930260
230494474	236445848	295672273	330597213	319678109	217651120.9	400378178	346204091	325339432	268532936	420057974	419109864	288388542	272556682	285693054	281579064	288537085	307061911	344789578	355229033	371940722	326969216	309690892	317679598	328793494	280256328	319338450	247715989	252022673	257272954	691939689	696014288	562663978	684361550	724320315	586069803	742373321	722896053	636556638	742013980	751187331	624855128	824686187	798392185	682518081	784863732	809074456	660762638	810645225	783781242	594320052	742826227	749000426	727156815	601279281	672605325	675231549	522363736	621553421	547090238	731750560	711356148	592327833	715092923	684380059	692469179	618352210	694823614	693676320	568420048	707392370	587866156	809468315	771019587	755455945
97096360	104058141	144769420	171374972	153118062	178169822	151298691	138218704	180589387	158913299	173564215	180854265	97096360	104058141	144769420	171374972	153118062	178169822	151298691	138218704	180589387	158913299	173564215	180854265	186752080	196613063	154140799	191752567	188879538	207055049	39066300	43436525	30196743	35554919	41318402	35817355	6086520	59200707	25944878	42482180	44983634	34321854	42306013	39944657	23911679	41249799	39167157	36985474	43116125	36826946	21776264	36990471	38287739	41615792	5062042	13980370	99418281	21989638	38832080	24904582	41516081	52412339	37192524	40102679	49704348	15545515	17119473	17436778	6876389	6923350	13056587	10224889	21121380	29026096	12500814
5505481696	5763681660	5799594936	6526837376	6876673107	7352524508	6905203977	7100096620	6215246952	6867492343	6831482694	5923362498	6076835145	5733202264	5791895176	6584652418	6541909834	6913580211	5940514472	6712010061	6560909539	6367312876	6408052006	6223223120	5830328804	6370224267	5971314223	6590535185	6975055621	6944521267	7307239393	7813829986	7130870679	6138446752	5868600956	4754097402	6585880425	5864437676	6666846413	5971253996	6309363044	6128254322	5951945431	6578866559	7219990496	5913531559	5950124762	8439891930	6935937465	6340024102	5869547352	6612391240	6671037659	6367355079	6613185405	6491440768	6494031841	6520220542	6303256724	5557497410	6344085832	6459143616	6147531119	6095092728	6671875391	7539104999	7023311827	6813037754	6890613555	7077760143	7334993851	6684615191	7599574239	8321173190	7036060172
6151767387	6547907114	5765640800	6214304479	5542325666	5889190809	5814875801	5754868969	5567935125	5679021262	6198527260	7500819777	6480201875	6126936136	6033719401	6530072474	5644725323	6622696099	8077751934	6297302135	6945285314	5586366142	5472668891	6253950476	7193904947	7401571167	7000848052	7645997930	6331505740	5779164254	6489796421	6078921093	5485797954	5557907633	6276038747	11337820745	6874112306	6135512438	5900281129	6930149606	5550979812	7051992226	7275899313	5960141935	5458630027	6123177962	5718266947	15931273815	6801590746	5987847154	6963168690	6400570460	5667195479	6610431478	6997629306	6370041756	6738112896	5534143516	6392526738	5670570732	7136041945	6285484870	5582936507	6463935011	5565464704	6068088381	6131410327	5787096513	5825328401	5683591901	6217666061	5584496964	6614781699	6265181968	6128238433
2649573070	2459870996	2320181885	2409316308	2038926162	2310823214	2816660941	2100262757	2497487813	2318608393	2651813666	2609902064	3344373658	2896254422	2727305932	2924861198	2595691473	3031605224	3857991328	2974576628	2752221305	2592028549	2650898624	2468664265	3819637617	2945373885	3488053419	3397288268	2747104698	3207246618	3554245812	2834530829	2595789429	2800338009	2858160761	2688556030	3785332108	3158228325	3093194063	2904372996	2497721367	2888471370	4035154278	2718333463	2726629026	2597488915	2481307012	2329472738	3638341744	3063695399	2828770712	2776780289	2204719613	2749666956	3456737886	2645140747	2617942773	2422775468	2724023302	2388051368	3691202880	2752944620	2782462605	2773512346	2192739392	2606734287	3334213252	2503078269	2399707578	2134068464	2542382178	2259308545	3386751613	2993726878	2685772857
311567730	233481547	246022706	359046365	247296236	265082457	258842960	261445383	276142219	288441827	312920703	316543699	294015856	301880840	294162493	359980509	336529912	395638045	334910504	304473015	338438083	315973501	352626850	322211084	320567510	327179060	321984234	546186434	418097774	221995166	330876181	327186343	467525803	249909763	488789217	480029617	317801916	320548237	369743064	384677112	383315992	338285782	364826750	357034674	345750058	370628823	367492946	427680987	365525771	354570760	347822195	465319155	355799555	360545332	332737721	334985797	358814296	328857386	380278600	346369031	342943601	348184352	328320854	354261993	349440937	326027428	301516187	332878120	351216270	295736964	328478077	313330666	294718884	322904650	326436117
77634031	65877098	132915936	119976058	107021406	90550985	99820941	64302990	132159176	116133843	131842759	149028081	114252241	71549056	13738844	36292504	86643664	116105231	93221397	69762237	68073631	65574438	77094266	46073238	44738049	60040304	66629394	73226911	55306610	50290520	59107316	45577653	48998384	52604106	62998585	52263731	50504760	45796110	48003223	62976762	56716685	73885691	108613115	49364025	70914736	90405688	81485681	79647809	70504034	94536373	92100802	91419354	90484418	91109807	73537660	78306140	91980705	86135422	104518719	66722504	84328984	70023549	97234628	72868739	74755451	89744281	77995041	76919811	70237239	77045779	82345157	98679567	75648191	85985034	75861526
18410792	19349728	28095329	28462706	25985983	24321007	40106424	26950280	26199742	38380437	30974241	33561071	33903776	39336347	14303057	11809823	13437615	18367922	20992116	11989781	22034668	16972955	20946306	18071353	15719723	23250245	18502562	27340254	26617424	27603018	30195619	30423124	30184577	34431593	48698196	32733955	42782805	29569399	50232560	44600719	35093480	34292442	37103732	37989942	53233775	41783711	52233677	40548204	44017669	44247396	50304817	44806685	41230084	40401295	51893958	50767165	46201128	39010313	47457856	43311572	41756899	56666461	67573448	57955382	41354958	63724674	47763880	59599230	65055376	47711100	59285818	57256857	49986325	65874871	45642406
12498707	13694614	15876299	1289170	977000	894400	1233530	1519650	1199620	1122740	1129550	1700643	1932199	1461166	1490375	1229670	865546	1127722	1950601	969792	-1091300	1538115	462085	954967	1460706	1531173	822708	1306383	690361	386336	553300	763565	-171164	1311834	1682047	2251906	2437324	484881	1269649	540440	1424485	-143749	688550	2096900	1340648	4543790	2086360	2900700	2931940	1877751	1487569	-1371212	947560	659590	1007478	1694866	1174380	224130	1576973	830780	2910648	1473512	1958068	1376207	1148680	972830	1404208	1921083	7670280	7546770	8021816	6895292	8383666	8665249	7897304
504307366	505981967	514724053	514053989	520984704	522705427	504277330	497896004	504451253	520252820	550868396	580146338	584373516	618754163	579694491	599413777	588579691	592253126	582196015	585210829	600632268	589308386	602420114	608043976	634288259	630941797	484103357	674087520	679150260	309300119	593532871	600110989	483191217	578336370	582188694	472087735	574334391	582619866	475694638	579790360	566646375	479350422	564989456	583948613	468730893	580661184	579177689	470668970	579254495	576791399	458528137	576457284	574371283	578563954	464708850	578768044	578776492	471786454	563891612	495274673	596792294	585680557	470637777	573261572	558366571	583473796	459180787	564304559	557650413	446696007	560805762	455471627	567494111	558008774	577427516
1581070	41384005	1424430	25063340	2768900	2584484	5638480	6503000	59392810	10798580	5141880	6207301	4162298	57665227	1716155	26262200	4262326	5122077	5648470	9200380	5534820	53416159	8473390	8642735	5304560	53399321	15479370	34371370	7630740	9225990	-6997915	4906072	55332006	5546900	7079651	6333710	7362670	7058440	15314075	8919550	9834150	9431164	14071590	12704338	11383670	88898655	15033349	19559882	88153736	11183564	8406159	5578000	2500580	5134550	6171160	6718397	81114882	4889578	10321226	6276499	6029938	117824257	9159721	6103243	4892904	4753407	4814659	3951094	91656942	9679406	3284342	6786038	9802645	74402864	7808058
50932707	52079156	51119965	54479117	63224767	64673414	65085209	63270371	64275793	71386417	80288240	87147586	82482402	85400674	178577638	178509924	179292483	179619222	126739350	127298782	134967798	137975841	150316605	249155783	220033928	197494857	172387009	212656714	213941560	197878744	201228630	203770844	211848058	215350188	220556805	281606102	137416621	141783947	137146454	176870062	164909558	174953009	174591830	175187674	177178537	178600421	180470548	49994877	104154275	106887494	110871971	122398759	119491702	122302473	123923721	125042922	92066528	120200694	119092395	117413256	119448261	114028922	91930277	91110386	89184457	89130833	86122456	85450274	86947360	86744902	84208067	64887385	54339656	52882881	51363958
1171400	915200	1908477	331110	676800	8892738	8993852	13136700	21982747	845600	1298400	18265085	1635170	1011820	11197602	452293	198237	11953273	14908208	13785534	26626653	115244	69600	9382813	2830461	958339	828822	942781	328616	5285464	1928083	46337981	63160083	6824125	8812474	13168691	9789416	14181394	17528304	14706701	18219936	14264632	9812019	55804085	11511851	10473682	9831346	9207480	14186237	17772844	11621505	11037615	10208560	10285438	22094847	54303135	9898829	11840859	9957809	17114875	11392430	12406339	26075213	9328861	8158421	10183852	6435494	11911745	48235449	10606440	7730995	14966856	9709379	12400024	2699765
1354054973	1806496949	1250080493	1346706684	1151293142	1060870359	550600915	1356633498	785875009	697969523	778377321	1436957139	455080888	474238059	650989285	734634607	301631093	545744162	1355586094	658990088	247576829	150929947	200718791	319246292	366070070	1567401707	1007663776	953869814	463130103	218336472	242000985	222633985	253245871	204992968	237046630	715321980	184530551	193699753	162464456	242320946	176036585	137871089	222913542	179543776	201784055	185438089	164791139	225991260	183324945	176451635	431359402	471665205	410964414	470581783	299836961	243877997	611361431	386704818	299047188	322887085	327623518	441368281	252770518	734718162	375139116	330526057	303285501	390933539	353559989	221562599	330484541	263238780	223152858	211862119	793920872
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
812600752	820109164	781520744	804296988	712074486	789897069.1	810864911	844257245	785806437	828303786	855870368	887891022	916995856	930481660	947128272	1016375340	920092759	923353759	1072627286	1054143303	938579611	978981852	936571282	1120673637	1118073129	1049293742	856455666	1116357503	951205276	977917572	1025372589	1053464532	789937485	995824731	1092970965	1075254904	1234706611	1200251128	1113493061	1202083339	1160013441	963697630	1252969347	1217671320	993414706	1241475028	1230415366	1026306917	1330699774	1274430563	930871942	1221532497	1130901239	1358099312	971493891	1196948760	1212607800	753359057	1222426789	894223015	1193421678	1105912569	858066846	1038793316	937068511	1071724384	723294902	961017098	928377200	691038327	949469283	709932143	996512790	1037233713	1135281246
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	162165	1067869	2796488	5806325	1043964	5725348	2044074	3945136	1194815	1030218	5737247	9947411	13300	4910467	3347871	1112543	4959842	2184855	524320	1915267	1745560	545897	552577	6291060	110000	1702371	1746080	1134654	2656036	3088838	1077699	954175	1613398	0	148324	5826582	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
86754827	269552937	111881666	122847366	176816426	151486558	169460420	112055057	73168067	196621173	268771155	504706719	218245346	197726354	168232269	161233065	64798103	237659961	159254049	58604767	216826969	259640381	162825510	147129319	127145594	187496065	171929850	225678314	176704167	161081959	191183611	221714565	155477244	149628856	200810251	288351342	156820165	174455036	138345908	198658911	153722093	132994905	157827932	165235926	142100538	174221600	199104627	192680575	149307556	78581508	332827695	213937832	184900843	90701231	260242415	195912375	156834631	177665700	198755242	118536675	210931704	149706782	132746597	154015988	231316144	135583854	126679906	147092696	129940515	111282512	178567741	136136486	140553859	151540719	134095881
1715239	764980	1262290	678770	1423449	1554210	908850	1001730	1384080	1069790	1095150	12124765	1052970	836053	1025280	87350	619300	1040563	78969	63500	572402	157940	427100	9836473	553725	2570405	966131	478231	257135	1493700	371748	250785	1871672	103685	132820	10242768	762120	452121	1663420	183941	75913	2114643	219820	892740	1624550	709850	1391250	8577981	316600	218180	878715	472180	231750	1972526	561814	875638	1146784	737821	468511	4772306	453420	360914	1027901	354355	281560	1220080	265360	722606	1856550	631274	567590	4871352	554650	448900	1234720
