국내외	구분	2019	2019.01	2019.02	2019.03	2019.04	2019.05	2019.06	2019.07	2019.08	2019.09	2019.1	2019.11	2019.12	2020	2020.01	2020.02	2020.03	2020.04	2020.05	2020.06	2020.07	2020.08	2020.09	2020.1	2020.11	2020.12	2021	2021.01	2021.02	2021.03	2021.04	2021.05	2021.06	2021.07	2021.08	2021.09	2021.1	2021.11	2021.12	2022	2022.01	2022.02	2022.03	2022.04	2022.05	2022.06	2022.07	2022.08	2022.09	2022.1	2022.11	2022.12	2023	2023.01	2023.02	2023.03	2023.04	2023.05	2023.06	2023.07	2023.08	2023.09	2023.1	2023.11	2023.12	2024	2024.01	2024.02	2024.03	2024.04	2024.05	2024.06	2024.07	2024.08	2024.09	2024.1	2024.11	2024.12	2025	2025.1	2025.2	2025.3
전체	렌탈 원가	16166865939	1443173395	1321699929	1265149876	1394831077	1331644027	1321771952	1392961787	1302397948	1204727218	1293137200	1298099728	1597271802	16403424806	1402081665	1315256463	1493213395	1562971085	1350280571	1265462498	1411104152	1246695466	1261650362	1215691527	1252477194	1626540428	18024038896	1525045405	1315487914	1625134083	1505228205	1450388658	1390241302	1361943480	1211514270	1141101835	1191390563	1585399893	2721163288	13885132310	1185005178	1123981689	1315684420	1272067739	1191212000	1109811738	1126368010	1076706280	1068486070	1134652521	1137457296	1143699369	14084561127	1117355908	1153784474	1267756376	1211205108	1182178404	1145335426	1185717368	1187330170	1132269425	1134521259	1151909333	1215197876	13259106453	1138129355	1126030280	1204666130	1208322460	1087738185	1074836577	1077477769	1060480477	1029598949	1072436595	1071755397	1107634279	3127018398	1042103949	1083013040	1001901409
전체	리스 원가	13524577946	1161711579	964847018	1280745572	2368137712	2163148913	2163148913	4515060	0	0	1545732074	1872591105	0	20420297269	1274291636	1165251810	1330481224	1901878626	2342565647	2340635859	1928356859	1689053063	1595108546	1498999578	1592200387	1761474034	17439121654	1417957965	1360623288	1729803829	1627080572	1732356351	2032294496	1736480237	1476632871	1336466350	961946678	1119427986	908051031	7902346978	653201913	597885859	472472084	546989266	757818914	657744431	676374985	685064843	806285817	630518361	682585962	735404543	8972128634	586476911	624804205	627217367	579226590	657155935	832656350	853470176	1019172177	775783467	750087113	731884171	934194172	8071693133	864132112	609500999	603170416	677145934	771336319	672669782	921214095	696555043	536689740	522850059	630187613	566241021	1472375458	387907171	502062393	582405894
전체	일시불 원가	14567322218	435021104	431963933	530578879	1547054031	1842391330	1842391330	1524230275	982381096	820271737	1965680781	1694153252	951204470	5396225203	582614113	405413662	369195737	700470556	206943908	526527276	498174564	369177834	529587976	352131557	297143407	558844613	3494012623	68843165	139268620	137119130	141819891	257645341	425334797	384506312	881354115	275338760	285804866	237174991	259802635	12646933666	1455297317	594608063	1940015869	1156423460	779165541	852598819	559776818	1333948619	2488351264	586718054	470653990	429375852	13356838834	3150031905	1912839246	1047102230	1026391902	1080353632	684774435	846078602	1160106419	665936586	653723933	650957869	478542075	9766413845	590991845	915060595	913725591	475751696	785432358	1281708197	1028699760	815761191	779629119	681054080	830965228	667634185	7753103286	2760910204	3551057619	1441135463
전체	멤버십 원가	751880213	70191774	65448300	74911347	62662701	58688359	56456330	59075395	56757090	53108226	48418807	64516139	81645745	849925746	84311731	70690183	51571505	63968084	121105825	78989351	58427358	40561223	44510118	73792716	67474181	94523471	769146250	66951431	66078224	69295873	100135453	56370548	49462625	46457630	46229939	46504013	69629119	65125708	86905687	692957216	95866328	58801980	57811398	56958281	54961891	45264183	46340663	37529802	38382431	66246846	60905672	73887741	602752064	80522487	42836104	43886773	43289184	44492014	42052447	41960934	40131363	40993926	61793033	55551340	65242459	685650895	80899926	51019059	56840939	55917027	53800824	48113765	53305226	48618151	45465598	67746290	63469056	60455034	188832901	90283306	53013191	45536404
전체	정기구독 원가	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	413360433	0	0	0	0	0	0	0	0	96775000	48335843	169626347	98623243	3232785024	134261713	152380687	178131341	216066142	326523779	200669934	354475531	380638890	293155037	330964631	380577120	284940219	2253407416	356545888	291540611	264697038	219485132	204716140	182361232	181683979	124220523	124227907	113285889	98388734	92254343	1605413752	94644052	175894293	148114088	105414020	111406101	196928085	113033137	107726955	123177953	177085221	120924044	131065803	499511483	111179109	100509019	287823355
전체	기타 원가	685042839	42944248	40441344	46964088	59277693	82488868	60827457	72016732	94768470	83941532	82267639	9094128	10010640	215756182	7073977	8555921	25206642	7814268	36417559	17991171	26493387	15661394	25505418	14842730	15808162	14385553	228435802	7266092	14003269	22014934	33612713	18485173	10689047	10362869	24361370	31090816	13177019	17365330	26007170	2531787213	200547655	177301976	196870198	284432564	151797522	214395256	236833870	178825226	288703305	182083377	221292872	198703392	3163527279	218065539	345680573	235380659	213683376	212065022	205922391	386151562	229141793	213874933	368694451	367681798	167185182	3403239794	230503785	373237322	543348594	297267723	255821410	224249447	230566717	251459151	266989966	272701745	214500089	242593845	1666829559	252829948	255728756	1158270855
전체	해외 원가	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2876117428	256980547	149424795	156189173	397470081	138443914	209934704	76983071	424670797	277149509	240696680	306614952	241559205	4158267264	481310258	322425388	376493396	431835578	304103051	418627298	514115909	159122729	311902567	288158897	305095827	245076366	4300991712	291315694	638811630	676976153	713686178	244889667	119472826	-14617240	262191787	207114672	481091235	432278460	247780650	4656024341	432914110	466283702	411036202	415071087	430693875	436152323	320887931	514158168	394902047	358379715	367436021	108109160	1231153561	485993949	403444559	341715053
전체	재고자산충당금	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	265680498	0	0	0	0	0	965345653	0	0	223937527	0	0	-923602682	1180767979	0	0	0	0	0	129132006	0	0	0	0	0	1051635973	39254830	0	0	0	0	0	0	0	0	0	0	0	39254830	600920898	0	0	0	0	0	0	0	0	0	0	0	600920898	-615667956	0	0	-615667956
전체	관리수수료	16847366839	1175424797	1096093519	1284885806	1394059372	1369879186	1435356293	1530761272	1398114647	1497567558	1541905470	1497581852	1625737067	20491776252	1637076192	1499517991	1648931850	1774942852	1689926764	1730034943	1769696472	1665765548	1750561107	1833601768	1750110234	1741610531	22341933143	1814668422	1712705641	1940060626	1907152575	1823331696	1917278725	1886240702	1790307373	1883297031	1874005067	1848014548	1944870737	22524237281	1850432982	1741971048	1826562129	1981202559	1943376711	1937822995	1934644981	1814315847	1845929201	1836929970	1904922203	1906126655	22258594840	1903817443	1911971274	1946703208	1924936784	1814923747	1852402561	1867101424	1795003747	1777642946	1812126101	1797421077	1854544528	20947698735	1919197015	1751986560	1828620772	1817506561	1784903522	1739634201	1827347279	1717051800	1589670496	1629962719	1625098485	1716719325	4928797972	1676355361	1644620894	1607821717
전체	렌탈감가상각	23488146797	1804216864	1827234285	1872698977	1842572360	1938994711	1969514270	1997266193	2011531158	2028454697	2044611864	2063147308	2087904110	26494166859	2112740058	2136182466	2156780834	2173318786	2189121490	2206356285	2216820270	2226404053	2242629578	2259589756	2279065683	2295157600	28032747978	2299514791	2305259459	2334769110	2343418418	2350140171	2352240582	2346055789	2337617536	2329888252	2342940413	2342209424	2348694033	28432913442	2344183999	2347329732	2353049478	2348626766	2355322504	2361846351	2371898994	2392534379	2371335739	2385875994	2394595741	2406313765	29788734408	2417709884	2432333788	2442976783	2464456376	2466712019	2488941804	2502816953	2511346141	2511676227	2513332520	2513402463	2523029450	30197740526	2526031823	2522034831	2511105304	2512420450	2508871795	2513347974	2520227030	2514368829	2521283784	2519162112	2517213417	2511673177	7500893175	2505746312	2499501815	2495645048
